date,ticker,close,ret1,fwd1,fwd5
2011-05-02,DIA,127.84,-0.0015620118712901254,-0.00015644555694627194,-0.008839173967459368
2011-05-03,DIA,127.82,-0.00015644555694627194,-0.006649976529494506,-0.002894695665779934
2011-05-04,DIA,126.97,-0.006649976529494506,-0.010474915334330981,-0.005198078286209329
2011-05-05,DIA,125.64,-0.010474915334330981,0.005014326647564404,0.010744985673352359
2011-05-06,DIA,126.27,0.005014326647564404,0.003484596499564452,-0.0024550566246931416
2011-05-09,DIA,126.71,0.003484596499564452,0.005840107331702482,-0.009786125799068679
2011-05-10,DIA,127.45,0.005840107331702482,-0.008944684189878371,-0.02071400549234992
2011-05-11,DIA,126.31,-0.008944684189878371,0.005383580080753569,-0.0047502177183121885
2011-05-12,DIA,126.99,0.005383580080753569,-0.00811087487203721,-0.006378454996456284
2011-05-13,DIA,125.96,-0.00811087487203721,-0.0038901238488409096,-0.008812321371864051
2011-05-16,DIA,125.47,-0.0038901238488409096,-0.0052602215669084185,-0.015541563720411267
2011-05-17,DIA,124.81,-0.0052602215669084185,0.007210960660203547,-0.012098389552119282
2011-05-18,DIA,125.71,0.007210960660203547,0.0037387638214940733,-0.01638692228144134
2011-05-19,DIA,126.18,0.0037387638214940733,-0.010540497701696072,-0.01886194325566659
2011-05-20,DIA,124.85,-0.010540497701696072,-0.010652783340007965,-0.004965959150981081
2011-05-23,DIA,123.52,-0.010652783340007965,-0.0017810880829015607,0.016029792746113936
2011-05-24,DIA,123.3,-0.0017810880829015607,0.0028386050283861763,-0.0048661800486617945
2011-05-25,DIA,123.65,0.0028386050283861763,0.0012131014961584974,-0.010917913465426698
2011-05-26,DIA,123.8,0.0012131014961584974,0.003473344103392728,-0.020032310177706014
2011-05-27,DIA,124.23,0.003473344103392728,0.010222973516863743,-0.028173549062223247
2011-05-31,DIA,125.5,0.010222973516863743,-0.02231075697211149,-0.0399203187250996
2011-06-01,DIA,122.7,-0.02231075697211149,-0.0032599837000815146,-0.019559902200489088
2011-06-02,DIA,122.3,-0.0032599837000815146,-0.008013082583810283,-0.00964840556009805
2011-06-03,DIA,121.32,-0.008013082583810283,-0.004863171777118258,-0.016073194856577544
2011-06-06,DIA,120.73,-0.004863171777118258,-0.0019879068996936367,-0.010519340677545008
2011-06-07,DIA,120.49,-0.0019879068996936367,-0.0015768943480786168,0.0017428832268238104
2011-06-08,DIA,120.3,-0.0015768943480786168,0.006816292601828922,-0.011803823773898547
2011-06-09,DIA,121.12,0.006816292601828922,-0.01444848084544259,-0.013127476882430655
2011-06-10,DIA,119.37,-0.01444848084544259,0.00075395828097502,0.0030996062662309587
2011-06-13,DIA,119.46,0.00075395828097502,0.010380043529214955,0.009040683073832323
2011-06-14,DIA,120.7,0.010380043529214955,-0.015078707539353808,0.007373653686826742
2011-06-15,DIA,118.88,-0.015078707539353808,0.0054676985195154515,0.016234858681023034
2011-06-16,DIA,119.53,0.0054676985195154515,0.0017568811177108845,0.00660921944281756
2011-06-17,DIA,119.74,0.0017568811177108845,0.006681142475363444,-0.004509771170870147
2011-06-20,DIA,120.54,0.006681142475363444,0.008710801393728262,-0.0028206404513024808
2011-06-21,DIA,121.59,0.008710801393728262,-0.006415001233654127,0.00016448721111927966
2011-06-22,DIA,120.81,-0.006415001233654127,-0.004055955632811914,0.013575035179206996
2011-06-23,DIA,120.32,-0.004055955632811914,-0.00930851063829774,0.029172207446808596
2011-06-24,DIA,119.2,-0.00930851063829774,0.008389261744966348,0.053523489932885804
2011-06-27,DIA,120.2,0.008389261744966348,0.011730449251247999,0.044009983361064764
2011-06-28,DIA,121.61,0.011730449251247999,0.006907326700106964,0.03683907573390344
2011-06-29,DIA,122.45,0.006907326700106964,0.011269906084115933,0.03797468354430378
2011-06-30,DIA,123.83,0.011269906084115933,0.014132278123233366,0.020673503997415743
2011-07-01,DIA,125.58,0.014132278123233366,-0.0007166746297181392,-0.0050167224080267525
2011-07-05,DIA,125.49,-0.0007166746297181392,0.004781257470714895,-0.00924376444338193
2011-07-06,DIA,126.09,0.004781257470714895,0.008010151479102223,-0.01023078753271478
2011-07-07,DIA,127.1,0.008010151479102223,-0.005586152635719821,-0.022738001573564093
2011-07-08,DIA,126.39,-0.005586152635719821,-0.01139330643247094,-0.014478993591265144
2011-07-11,DIA,124.95,-0.01139330643247094,-0.004961984793917629,-0.010644257703081195
2011-07-12,DIA,124.33,-0.004961984793917629,0.0037802622054210477,0.010456044397973097
2011-07-13,DIA,124.8,0.0037802622054210477,-0.004727564102564141,0.005288461538461409
2011-07-14,DIA,124.21,-0.004727564102564141,0.002817808550036327,0.022703486031720566
2011-07-15,DIA,124.56,0.002817808550036327,-0.007546563904945347,0.016377649325626242
2011-07-18,DIA,123.62,-0.007546563904945347,0.016259504934476476,0.017311114706358266
2011-07-19,DIA,125.63,0.016259504934476476,-0.0013531799729363803,-0.006367905754994796
2011-07-20,DIA,125.46,-0.0013531799729363803,0.012513948668898545,-0.020883150007970586
2011-07-21,DIA,127.03,0.012513948668898545,-0.003385027158938847,-0.0373927418719987
2011-07-22,DIA,126.6,-0.003385027158938847,-0.006635071090047351,-0.04320695102685623
2011-07-25,DIA,125.76,-0.006635071090047351,-0.007395038167938961,-0.036975190839694694
2011-07-26,DIA,124.83,-0.007395038167938961,-0.01594168068573254,-0.05102939998397826
2011-07-27,DIA,122.84,-0.01594168068573254,-0.004558775643113022,-0.03288830999674375
2011-07-28,DIA,122.28,-0.004558775643113022,-0.009404645076872775,-0.07008505070330395
2011-07-29,DIA,121.13,-0.009404645076872775,-0.0001651118632873816,-0.05679848097085771
2011-08-01,DIA,121.11,-0.0001651118632873816,-0.021880934687474207,-0.10767071257534477
2011-08-02,DIA,118.46,-0.021880934687474207,0.0028701671450279687,-0.051409758568292996
2011-08-03,DIA,118.8,0.0028701671450279687,-0.04284511784511791,-0.09789562289562281
2011-08-04,DIA,113.71,-0.04284511784511791,0.004748922698091684,-0.021633981180195216
2011-08-05,DIA,114.25,0.004748922698091684,-0.05409190371991257,-0.01269146608315097
2011-08-08,DIA,108.07,-0.05409190371991257,0.03978902563153519,0.06236698436198762
2011-08-09,DIA,112.37,0.03978902563153519,-0.04627569636023854,0.015217584764616765
2011-08-10,DIA,107.17,-0.04627569636023854,0.03807035550993754,0.06615657366800409
2011-08-11,DIA,111.25,0.03807035550993754,0.013932584269662929,-0.010606741573033762
2011-08-12,DIA,112.8,0.013932584269662929,0.017819148936170315,-0.04335106382978726
2011-08-15,DIA,114.81,0.017819148936170315,-0.0063583311558227384,-0.05670237784165144
2011-08-16,DIA,114.08,-0.0063583311558227384,0.001577840112201967,-0.0237552594670406
2011-08-17,DIA,114.26,0.001577840112201967,-0.036670750918956885,-0.011465079642919651
2011-08-18,DIA,110.07,-0.036670750918956885,-0.019623875715453765,0.01081130189879187
2011-08-19,DIA,107.91,-0.019623875715453765,0.003614122880178039,0.044388842553980234
2011-08-22,DIA,108.3,0.003614122880178039,0.028347183748845817,0.06315789473684208
2011-08-23,DIA,111.37,0.028347183748845817,0.014186944419502634,0.03573673341115202
2011-08-24,DIA,112.95,0.014186944419502634,-0.014962372731296969,0.026560424966799445
2011-08-25,DIA,111.26,-0.014962372731296969,0.012942656839834532,0.03244652166097439
2011-08-26,DIA,112.7,0.012942656839834532,0.02165039929015089,-0.003726708074534124
2011-08-29,DIA,115.14,0.02165039929015089,0.0018238665971859191,-0.03413236060448155
2011-08-30,DIA,115.35,0.0018238665971859191,0.005201560468140576,-0.012223667100130009
2011-08-31,DIA,115.95,0.005201560468140576,-0.009314359637774938,-0.026563173781802507
2011-09-01,DIA,114.87,-0.009314359637774938,-0.022547227300426576,-0.043962740489248864
2011-09-02,DIA,112.28,-0.022547227300426576,-0.009529747060919247,-0.015764161026006418
2011-09-06,DIA,111.21,-0.009529747060919247,0.024548152144591384,-0.002607679165542609
2011-09-07,DIA,113.94,0.024548152144591384,-0.009390907495172796,-0.013515885553800122
2011-09-08,DIA,112.87,-0.009390907495172796,-0.027022237972889274,0.012315052715513364
2011-09-09,DIA,109.82,-0.027022237972889274,0.006283008559460956,0.045893279912584184
2011-09-12,DIA,110.51,0.006283008559460956,0.003710071486743294,0.029047145054746037
2011-09-13,DIA,110.92,0.003710071486743294,0.013342949873782928,0.026685899747565855
2011-09-14,DIA,112.4,0.013342949873782928,0.016548042704626287,-0.012900355871886093
2011-09-15,DIA,114.26,0.016548042704626287,0.005251181515840919,-0.06292665849816215
2011-09-16,DIA,114.86,0.005251181515840919,-0.009925126240640791,-0.06451332056416503
2011-09-19,DIA,113.72,-0.009925126240640791,0.00140696447414701,-0.03060147731269791
2011-09-20,DIA,113.88,0.00140696447414701,-0.025728837372672952,-0.01905514576747458
2011-09-21,DIA,110.95,-0.025728837372672952,-0.03497070752591269,-0.010094637223974856
2011-09-22,DIA,107.07,-0.03497070752591269,0.0035490800410946655,0.040254039413467835
2011-09-23,DIA,107.45,0.0035490800410946655,0.025965565379246103,0.013773848301535718
2011-09-26,DIA,110.24,0.025965565379246103,0.01333454281567481,-0.03519593613933236
2011-09-27,DIA,111.71,0.01333454281567481,-0.016829290126219587,-0.035717482767881115
2011-09-28,DIA,109.83,-0.016829290126219587,0.014112719657652706,-0.00500773923336062
2011-09-29,DIA,111.38,0.014112719657652706,-0.02199676782187099,-0.002603699048303043
2011-09-30,DIA,108.93,-0.02199676782187099,-0.02359313320481049,0.019186633617919613
2011-10-03,DIA,106.36,-0.02359313320481049,0.012786761940579261,0.07380594208349
2011-10-04,DIA,107.72,0.012786761940579261,0.014481990345339701,0.05839212773858149
2011-10-05,DIA,109.28,0.014481990345339701,0.01656295754026349,0.05225109809663242
2011-10-06,DIA,111.09,0.01656295754026349,-0.000630119722747402,0.032136105860113284
2011-10-07,DIA,111.02,-0.000630119722747402,0.028733561520446704,0.047919293820933184
2011-10-10,DIA,114.21,0.028733561520446704,-0.0017511601435949986,-0.002714298222572298
2011-10-11,DIA,114.01,-0.0017511601435949986,0.008595737216033683,0.01315674063678629
2011-10-12,DIA,114.99,0.008595737216033683,-0.0028698147665013884,-0.00034785633533340743
2011-10-13,DIA,114.66,-0.0028698147665013884,0.014652014652014822,0.005843362986220235
2011-10-14,DIA,116.34,0.014652014652014822,-0.020973010142685267,0.0129791988997765
2011-10-17,DIA,113.9,-0.020973010142685267,0.01413520632133447,0.04372256365232641
2011-10-18,DIA,115.51,0.01413520632133447,-0.004848065102588506,0.011081291663059378
2011-10-19,DIA,114.95,-0.004848065102588506,0.0033057851239668423,0.030100043497172546
2011-10-20,DIA,115.33,0.0033057851239668423,0.021850342495447705,0.0573137951963929
2011-10-21,DIA,117.85,0.021850342495447705,0.008739923631735369,0.03555366991938924
2011-10-24,DIA,118.88,0.008739923631735369,-0.01758075370121126,0.0038694481830416905
2011-10-25,DIA,116.79,-0.01758075370121126,0.013871050603647461,-0.0035105745354911955
2011-10-26,DIA,118.41,0.013871050603647461,0.029811671311544607,-0.0023646651465247803
2011-10-27,DIA,121.94,0.029811671311544607,0.000820075446941182,-0.014351320321469574
2011-10-28,DIA,122.04,0.000820075446941182,-0.02212389380530977,-0.01999344477220588
2011-10-31,DIA,119.34,-0.02212389380530977,-0.0248030836266131,0.009301156359979856
2011-11-01,DIA,116.38,-0.0248030836266131,0.015036947929197408,0.04476714212063926
2011-11-02,DIA,118.13,0.015036947929197408,0.017438415305172317,-0.0037247100651823795
2011-11-03,DIA,120.19,0.017438415305172317,-0.00490889425076968,-0.010816207671187295
2011-11-04,DIA,119.6,-0.00490889425076968,0.0071070234113712605,0.016137123745819437
2011-11-07,DIA,120.45,0.0071070234113712605,0.009464508094645163,0.0021585720215855364
2011-11-08,DIA,121.59,0.009464508094645163,-0.032075006168270415,-0.005921539600296066
2011-11-09,DIA,117.69,-0.032075006168270415,0.010196278358399313,0.01198062707111891
2011-11-10,DIA,118.89,0.010196278358399313,0.022205399949533078,-0.008915804525191362
2011-11-11,DIA,121.53,0.022205399949533078,-0.006747305192133735,-0.031267999670863134
2011-11-14,DIA,120.71,-0.006747305192133735,0.0013254908458288917,-0.0459779637146881
2011-11-15,DIA,120.87,0.0013254908458288917,-0.014643832216430952,-0.050715644907752155
2011-11-16,DIA,119.1,-0.014643832216430952,-0.010663308144416406,-0.056842989084802675
2011-11-17,DIA,117.83,-0.010663308144416406,-0.0008486803021301448,-0.04828990919120768
2011-11-18,DIA,117.73,-0.0008486803021301448,-0.021829610124862064,-0.022339250828166235
2011-11-21,DIA,115.16,-0.021829610124862064,-0.0036470996873915196,0.003473428273706114
2011-11-22,DIA,114.74,-0.0036470996873915196,-0.021004009063970708,0.047498692696531286
2011-11-23,DIA,112.33,-0.021004009063970708,-0.0016914448499955048,0.06943826226297523
2011-11-25,DIA,112.14,-0.0016914448499955048,0.02639557695737471,0.07062600321027279
2011-11-28,DIA,115.1,0.02639557695737471,0.003996524761077369,0.05082536924413561
2011-11-29,DIA,115.56,0.003996524761077369,0.0400657667012807,0.050449982692973405
2011-11-30,DIA,120.19,0.0400657667012807,-0.0004992095848240785,0.01564190032448609
2011-12-01,DIA,120.13,-0.0004992095848240785,-0.0005827020727544596,-0.0015816199117621998
2011-12-02,DIA,120.06,-0.0005827020727544596,0.007412960186573336,0.014326170248209147
2011-12-05,DIA,120.95,0.007412960186573336,0.003637866887143515,-0.0058701942951633335
2011-12-06,DIA,121.39,0.003637866887143515,0.0056017793887470635,-0.015487272427712306
2011-12-07,DIA,122.07,0.0056017793887470635,-0.017449004669451873,-0.030720078643401316
2011-12-08,DIA,119.94,-0.017449004669451873,0.015341003835251055,-0.009421377355344318
2011-12-09,DIA,121.78,0.015341003835251055,-0.012645754639513895,-0.029233043192642527
2011-12-12,DIA,120.24,-0.012645754639513895,-0.006071190951430383,-0.0239520958083832
2011-12-13,DIA,119.51,-0.006071190951430383,-0.009957325746799528,0.009789975734248113
2011-12-14,DIA,118.32,-0.009957325746799528,0.004141311697092753,0.021044624746450413
2011-12-15,DIA,118.81,0.004141311697092753,-0.00496591196027274,0.022893695816850412
2011-12-16,DIA,118.22,-0.00496591196027274,-0.007274572830316406,0.037303332769413
2011-12-19,DIA,117.36,-0.007274572830316406,0.028289025221540642,0.04524539877300615
2011-12-20,DIA,120.68,0.028289025221540642,0.0010772290354656988,0.004723235001657278
2011-12-21,DIA,120.81,0.0010772290354656988,0.00595977154209093,0.014154457412465904
2011-12-22,DIA,121.53,0.00595977154209093,0.009051263062618276,0.0026330947091253165
2011-12-23,DIA,122.63,0.009051263062618276,0.00032618445731058543,0.008154611432765302
2011-12-27,DIA,122.67,0.00032618445731058543,-0.011575772397489192,0.010597538110377336
2011-12-28,DIA,121.25,-0.011575772397489192,0.010474226804123576,0.022268041237113456
2011-12-29,DIA,122.52,0.010474226804123576,-0.005468494939601665,0.008243552073130989
2011-12-30,DIA,121.85,-0.005468494939601665,0.014608124743537232,0.014854329093147323
2012-01-03,DIA,123.63,0.014608124743537232,0.0027501415514035177,0.0060664887163310866
2012-01-04,DIA,123.97,0.0027501415514035177,-0.0001613293538759164,0.0025812696620151065
2012-01-05,DIA,123.95,-0.0001613293538759164,-0.0033884630899556623,0.004679306171843534
2012-01-06,DIA,123.53,-0.0033884630899556623,0.0010523759410669964,0.005099975714401239
2012-01-09,DIA,123.66,0.0010523759410669964,0.005822416302765587,0.007763221737020931
2012-01-10,DIA,124.38,0.005822416302765587,-0.0007235890014470892,0.009969448464383524
2012-01-11,DIA,124.29,-0.0007235890014470892,0.0019309678976586753,0.015125915198326512
2012-01-12,DIA,124.53,0.0019309678976586753,-0.002971171605235745,0.01951337027222344
2012-01-13,DIA,124.16,-0.002971171605235745,0.003704896907216648,0.0213434278350515
2012-01-17,DIA,124.62,0.003704896907216648,0.008024394158240966,0.01452415342641622
2012-01-18,DIA,125.62,0.008024394158240966,0.004378283712784592,0.012975640821525136
2012-01-19,DIA,126.17,0.004378283712784592,0.006261393358167444,0.0070539747959101895
2012-01-20,DIA,126.96,0.006261393358167444,-0.0011814744801511567,-0.004017013232514133
2012-01-23,DIA,126.81,-0.0011814744801511567,-0.0029966091002286976,-0.004573771784559533
2012-01-24,DIA,126.43,-0.0029966091002286976,0.006485802420311604,-0.002847425452819796
2012-01-25,DIA,127.25,0.006485802420311604,-0.0014931237721020896,-0.00267190569744602
2012-01-26,DIA,127.06,-0.0014931237721020896,-0.004800881473319696,-0.001731465449393954
2012-01-27,DIA,126.45,-0.004800881473319696,-0.001739818109924851,0.0151838671411626
2012-01-30,DIA,126.23,-0.001739818109924851,-0.0012675275291136323,0.014972668937653477
2012-01-31,DIA,126.07,-0.0012675275291136323,0.006662965019433642,0.019354326961211976
2012-02-01,DIA,126.91,0.006662965019433642,-0.0005515719801433283,0.014183279489402123
2012-02-02,DIA,126.84,-0.0005515719801433283,0.012062440870387992,0.0151371807000944
2012-02-03,DIA,128.37,0.012062440870387992,-0.001947495520760345,-0.004050790683181482
2012-02-06,DIA,128.12,-0.001947495520760345,0.0030440212300966163,0.003668435841398754
2012-02-07,DIA,128.51,0.0030440212300966163,0.001556299120691218,0.0011672243405183025
2012-02-08,DIA,128.71,0.001556299120691218,0.00038847020433530055,-0.0066039934737006645
2012-02-09,DIA,128.76,0.00038847020433530055,-0.0070674122398259875,0.0024075799937868236
2012-02-10,DIA,127.85,-0.0070674122398259875,0.005788032850997382,0.01079389910050832
2012-02-13,DIA,128.59,0.005788032850997382,0.0005443658138268859,0.005910257407263364
2012-02-14,DIA,128.66,0.0005443658138268859,-0.0062179387533032315,0.00373076325198185
2012-02-15,DIA,127.86,-0.0062179387533032315,0.00946347567652106,0.013452213358360776
2012-02-16,DIA,129.07,0.00946347567652106,0.0012396374060585913,0.004261253583327074
2012-02-17,DIA,129.23,0.0012396374060585913,0.0009285769558151635,0.0033274007583379284
2012-02-21,DIA,129.35,0.0009285769558151635,-0.0016235021260146976,0.003942790877464297
2012-02-22,DIA,129.14,-0.0016235021260146976,0.0034071550255538874,0.0011615301223479868
2012-02-23,DIA,129.58,0.0034071550255538874,0.0003086896125945593,-7.717240314875085e-05
2012-02-24,DIA,129.62,0.0003086896125945593,0.0003085943527232349,-0.0005400401172658276
2012-02-27,DIA,129.66,0.0003085943527232349,0.0015424957581366971,-0.0018509949097640366
2012-02-28,DIA,129.86,0.0015424957581366971,-0.004389342368704918,-0.018558447558909674
2012-02-29,DIA,129.29,-0.004389342368704918,0.0021656740660531693,-0.008198623250058046
2012-03-01,DIA,129.57,0.0021656740660531693,-0.00015435671837604747,-0.005016593347225484
2012-03-02,DIA,129.55,-0.00015435671837604747,-0.0010034735623313251,-0.0030876109610189495
2012-03-05,DIA,129.42,-0.0010034735623313251,-0.015221758615360681,0.000309071240921277
2012-03-06,DIA,127.45,-0.015221758615360681,0.006120047077285085,0.03318948607296979
2012-03-07,DIA,128.23,0.006120047077285085,0.005380956094517719,0.02846447789128903
2012-03-08,DIA,128.92,0.005380956094517719,0.001784052125349156,0.027071051815079183
2012-03-09,DIA,129.15,0.001784052125349156,0.002400309717382809,0.02245451025938827
2012-03-12,DIA,129.46,0.002400309717382809,0.01714815386992119,0.02016066738761002
2012-03-13,DIA,131.68,0.01714815386992119,0.0015188335358444771,-0.0022782503037668267
2012-03-14,DIA,131.88,0.0015188335358444771,0.004018804974218915,-0.006748559296329892
2012-03-15,DIA,132.41,0.004018804974218915,-0.0027188278830903023,-0.016917151272562547
2012-03-16,DIA,132.05,-0.0027188278830903023,0.0001514577811434492,-0.010980689132904287
2012-03-19,DIA,132.07,0.0001514577811434492,-0.0052245021579465645,0.00015143484515789396
2012-03-20,DIA,131.38,-0.0052245021579465645,-0.002968488354391785,0.0022073374942912505
2012-03-21,DIA,130.99,-0.002968488354391785,-0.006260019848843612,-7.63417054738813e-05
2012-03-22,DIA,130.17,-0.006260019848843612,0.0033033725128679414,0.007374971191518753
2012-03-23,DIA,130.6,0.0033033725128679414,0.011408882082695415,0.009188361408882129
2012-03-26,DIA,132.09,0.011408882082695415,-0.0031796502384738856,0.0015898251192369983
2012-03-27,DIA,131.67,-0.0031796502384738856,-0.0052403736614262675,0.0
2012-03-28,DIA,130.98,-0.0052403736614262675,0.0011452130096198943,-0.0035883340968086985
2012-03-29,DIA,131.13,0.0011452130096198943,0.005109433386715656,-0.005643254785327567
2012-03-30,DIA,131.8,0.005109433386715656,0.003793626707132125,-0.020333839150227684
2012-04-02,DIA,132.3,0.003793626707132125,-0.004761904761904967,-0.039984882842025726
2012-04-03,DIA,131.67,-0.004761904761904967,-0.008809903546745601,-0.029011923748765822
